      HGT,    UWind,    VWind,   TMP,isoBar_Pa,latitude,longitude,forecast_time_hr,forecast_time_unix
6443.433,18.667805,1.6933014,247.54169,45000.0,36.75,-79.25,12:00:00,1681056000.0
6443.193,19.967804,3.1933014,247.56169,45000.0,36.75,-79.0,12:00:00,1681056000.0
6443.133,20.867804,4.3933015,247.6017,45000.0,36.75,-78.75,12:00:00,1681056000.0
6442.973,20.467804,4.7933016,247.6117,45000.0,36.75,-78.5,12:00:00,1681056000.0
6442.813,21.067804,5.3933015,247.70169,45000.0,36.75,-78.25,12:00:00,1681056000.0
6442.953,21.867804,5.8933015,247.67169,45000.0,36.75,-78.0,12:00:00,1681056000.0
6443.113,22.067804,6.7933016,247.81169,45000.0,36.75,-77.75,12:00:00,1681056000.0
6443.053,23.167805,7.1933017,247.9417,45000.0,36.75,-77.5,12:00:00,1681056000.0
6456.253,16.267805,-8.006699,247.79169,45000.0,36.5,-81.5,12:00:00,1681056000.0
6455.153,16.267805,-6.9066987,247.79169,45000.0,36.5,-81.25,12:00:00,1681056000.0
6453.953,16.367804,-5.806699,247.76169,45000.0,36.5,-81.0,12:00:00,1681056000.0
6452.693,16.967804,-4.806699,247.65169,45000.0,36.5,-80.75,12:00:00,1681056000.0
6451.533,17.167805,-3.5066986,247.48169,45000.0,36.5,-80.5,12:00:00,1681056000.0
6450.773,17.067804,-2.2066987,247.45169,45000.0,36.5,-80.25,12:00:00,1681056000.0
6450.293,16.867804,-1.0066986,247.4717,45000.0,36.5,-80.0,12:00:00,1681056000.0
6449.933,17.067804,0.1933014,247.5217,45000.0,36.5,-79.75,12:00:00,1681056000.0
6449.653,18.467804,1.6933014,247.5317,45000.0,36.5,-79.5,12:00:00,1681056000.0
6449.473,19.367804,2.9933014,247.56169,45000.0,36.5,-79.25,12:00:00,1681056000.0
6449.133,19.067804,3.0933015,247.5717,45000.0,36.5,-79.0,12:00:00,1681056000.0
6448.713,18.867804,3.2933013,247.6117,45000.0,36.5,-78.75,12:00:00,1681056000.0
6448.833,20.067804,4.5933013,247.73169,45000.0,36.5,-78.5,12:00:00,1681056000.0
6448.973,20.467804,5.3933015,247.76169,45000.0,36.5,-78.25,12:00:00,1681056000.0
6449.153,20.767805,6.7933016,247.93169,45000.0,36.5,-78.0,12:00:00,1681056000.0
6448.913,21.667805,7.4933014,248.18169,45000.0,36.5,-77.75,12:00:00,1681056000.0
6447.713,23.667805,6.1933017,248.0717,45000.0,36.5,-77.5,12:00:00,1681056000.0
5663.5757,14.494654,-6.2488437,251.25713,50000.0,37.5,-81.5,12:00:00,1681056000.0
5661.7754,14.794654,-5.5488434,251.23712,50000.0,37.5,-81.25,12:00:00,1681056000.0
5660.0156,15.1946535,-4.8488436,251.05713,50000.0,37.5,-81.0,12:00:00,1681056000.0
5658.5156,15.894653,-4.3488436,250.85712,50000.0,37.5,-80.75,12:00:00,1681056000.0
5657.1953,16.594654,-3.8488433,250.76712,50000.0,37.5,-80.5,12:00:00,1681056000.0
5656.1553,17.494654,-2.9488435,250.70712,50000.0,37.5,-80.25,12:00:00,1681056000.0
5655.2954,18.294653,-2.2488434,250.77713,50000.0,37.5,-80.0,12:00:00,1681056000.0
5654.5156,19.094654,-1.3488435,250.83713,50000.0,37.5,-79.75,12:00:00,1681056000.0
5653.8354,19.494654,-1.1488434,250.93712,50000.0,37.5,-79.5,12:00:00,1681056000.0
5653.2354,19.694654,-1.0488434,251.01712,50000.0,37.5,-79.25,12:00:00,1681056000.0
5652.7153,19.394653,-0.9488434,251.06712,50000.0,37.5,-79.0,12:00:00,1681056000.0
5652.2954,19.194654,-0.8488434,251.14713,50000.0,37.5,-78.75,12:00:00,1681056000.0
5651.8154,18.994654,-0.4488434,251.22713,50000.0,37.5,-78.5,12:00:00,1681056000.0
5651.2954,19.194654,0.25115663,251.37712,50000.0,37.5,-78.25,12:00:00,1681056000.0
5650.7754,19.694654,1.0511566,251.58713,50000.0,37.5,-78.0,12:00:00,1681056000.0
5650.2354,19.994654,1.5511566,251.76712,50000.0,37.5,-77.75,12:00:00,1681056000.0
5649.8955,20.094654,1.8511566,251.86713,50000.0,37.5,-77.5,12:00:00,1681056000.0
5668.1157,15.394653,-6.4488435,252.25713,50000.0,37.25,-81.5,12:00:00,1681056000.0
5666.2153,15.494654,-5.5488434,252.01712,50000.0,37.25,-81.25,12:00:00,1681056000.0
5664.7554,15.794654,-4.6488433,251.83713,50000.0,37.25,-81.0,12:00:00,1681056000.0
5663.4756,16.694654,-3.6488435,251.68712,50000.0,37.25,-80.75,12:00:00,1681056000.0
5662.5957,17.494654,-2.9488435,251.60712,50000.0,37.25,-80.5,12:00:00,1681056000.0
5661.7954,18.294653,-2.1488435,251.57712,50000.0,37.25,-80.25,12:00:00,1681056000.0
5660.9756,18.794653,-1.3488435,251.55713,50000.0,37.25,-80.0,12:00:00,1681056000.0
5660.3354,18.994654,-1.0488434,251.65712,50000.0,37.25,-79.75,12:00:00,1681056000.0
5659.7354,18.794653,-0.9488434,251.71712,50000.0,37.25,-79.5,12:00:00,1681056000.0
5659.1357,18.694654,-0.6488434,251.74712,50000.0,37.25,-79.25,12:00:00,1681056000.0
5658.6753,18.594654,-0.3488434,251.84712,50000.0,37.25,-79.0,12:00:00,1681056000.0
5658.2354,18.894653,0.25115663,251.94713,50000.0,37.25,-78.75,12:00:00,1681056000.0
5657.8154,19.094654,0.85115665,252.07712,50000.0,37.25,-78.5,12:00:00,1681056000.0
5657.4556,19.294653,1.3511566,252.19713,50000.0,37.25,-78.25,12:00:00,1681056000.0
5657.1553,19.494654,1.7511567,252.34712,50000.0,37.25,-78.0,12:00:00,1681056000.0
5656.9556,19.694654,1.7511567,252.43712,50000.0,37.25,-77.75,12:00:00,1681056000.0
5656.9556,19.794653,1.7511567,252.51712,50000.0,37.25,-77.5,12:00:00,1681056000.0
5672.5957,15.394653,-6.0488434,252.70712,50000.0,37.0,-81.5,12:00:00,1681056000.0
5671.0957,15.794654,-5.0488434,252.48712,50000.0,37.0,-81.25,12:00:00,1681056000.0
5669.9355,16.494654,-3.7488434,252.26712,50000.0,37.0,-81.0,12:00:00,1681056000.0
5668.9956,17.194654,-2.6488435,252.11713,50000.0,37.0,-80.75,12:00:00,1681056000.0
5668.1753,17.694654,-1.8488435,252.12712,50000.0,37.0,-80.5,12:00:00,1681056000.0
5667.4956,17.994654,-1.5488434,252.20712,50000.0,37.0,-80.25,12:00:00,1681056000.0
5666.6753,18.094654,-1.2488434,252.26712,50000.0,37.0,-80.0,12:00:00,1681056000.0
5665.9756,18.194654,-1.1488434,252.33713,50000.0,37.0,-79.75,12:00:00,1681056000.0
5665.5156,18.194654,-0.7488434,252.40712,50000.0,37.0,-79.5,12:00:00,1681056000.0
5665.0957,18.394653,-0.3488434,252.51712,50000.0,37.0,-79.25,12:00:00,1681056000.0
5664.6753,18.294653,0.051156618,252.58713,50000.0,37.0,-79.0,12:00:00,1681056000.0
5664.3755,18.394653,0.35115662,252.65712,50000.0,37.0,-78.75,12:00:00,1681056000.0
5664.1553,18.594654,0.7511566,252.77713,50000.0,37.0,-78.5,12:00:00,1681056000.0
5663.8354,19.194654,0.9511566,252.95712,50000.0,37.0,-78.25,12:00:00,1681056000.0
5663.5156,19.694654,0.85115665,253.04712,50000.0,37.0,-78.0,12:00:00,1681056000.0
5663.3955,19.894653,1.0511566,253.18712,50000.0,37.0,-77.75,12:00:00,1681056000.0
5663.2354,19.794653,1.1511567,253.22713,50000.0,37.0,-77.5,12:00:00,1681056000.0
5677.9756,15.494654,-4.8488436,252.91713,50000.0,36.75,-81.5,12:00:00,1681056000.0
5676.7354,15.994654,-3.8488433,252.82712,50000.0,36.75,-81.25,12:00:00,1681056000.0
5675.9155,16.294653,-2.8488433,252.74712,50000.0,36.75,-81.0,12:00:00,1681056000.0
5674.9355,16.694654,-2.3488433,252.75713,50000.0,36.75,-80.75,12:00:00,1681056000.0
5674.0757,16.994654,-2.2488434,252.77713,50000.0,36.75,-80.5,12:00:00,1681056000.0
5673.0957,17.094654,-2.1488435,252.83713,50000.0,36.75,-80.25,12:00:00,1681056000.0
5672.3354,17.294653,-1.8488435,252.88713,50000.0,36.75,-80.0,12:00:00,1681056000.0
5671.7153,17.394653,-1.4488434,252.97713,50000.0,36.75,-79.75,12:00:00,1681056000.0
5671.2754,17.494654,-1.1488434,253.05713,50000.0,36.75,-79.5,12:00:00,1681056000.0
5670.8955,17.494654,-0.9488434,253.10712,50000.0,36.75,-79.25,12:00:00,1681056000.0
5670.5757,17.694654,-0.4488434,253.12712,50000.0,36.75,-79.0,12:00:00,1681056000.0
5670.2354,17.994654,-0.1488434,253.29712,50000.0,36.75,-78.75,12:00:00,1681056000.0
5669.8555,18.894653,-0.048843384,253.45712,50000.0,36.75,-78.5,12:00:00,1681056000.0
5669.5356,19.494654,0.25115663,253.54712,50000.0,36.75,-78.25,12:00:00,1681056000.0
5669.5156,19.294653,0.85115665,253.62712,50000.0,36.75,-78.0,12:00:00,1681056000.0
5669.2954,18.794653,1.3511566,253.71712,50000.0,36.75,-77.75,12:00:00,1681056000.0
5668.9756,18.794653,2.2511566,253.56712,50000.0,36.75,-77.5,12:00:00,1681056000.0
5683.1553,15.1946535,-4.4488435,253.22713,50000.0,36.5,-81.5,12:00:00,1681056000.0
5682.4155,15.394653,-3.9488435,253.23712,50000.0,36.5,-81.25,12:00:00,1681056000.0
5681.4756,15.594653,-3.5488434,253.25713,50000.0,36.5,-81.0,12:00:00,1681056000.0
5680.3955,15.794654,-3.2488434,253.21712,50000.0,36.5,-80.75,12:00:00,1681056000.0
5679.2954,16.094654,-3.0488434,253.22713,50000.0,36.5,-80.5,12:00:00,1681056000.0
5678.3154,16.194654,-2.7488434,253.28712,50000.0,36.5,-80.25,12:00:00,1681056000.0
5677.6953,16.394653,-2.4488435,253.33713,50000.0,36.5,-80.0,12:00:00,1681056000.0
5677.1157,16.694654,-2.1488435,253.39713,50000.0,36.5,-79.75,12:00:00,1681056000.0
5676.6157,17.094654,-1.8488435,253.46712,50000.0,36.5,-79.5,12:00:00,1681056000.0
5676.2153,17.394653,-1.2488434,253.59712,50000.0,36.5,-79.25,12:00:00,1681056000.0
5675.8354,17.894653,-0.7488434,253.72713,50000.0,36.5,-79.0,12:00:00,1681056000.0
5675.1953,18.494654,-0.4488434,253.78712,50000.0,36.5,-78.75,12:00:00,1681056000.0
5674.8755,18.994654,0.25115663,253.91713,50000.0,36.5,-78.5,12:00:00,1681056000.0
5674.7954,18.294653,0.7511566,254.05713,50000.0,36.5,-78.25,12:00:00,1681056000.0
5674.5557,18.094654,1.4511566,254.23712,50000.0,36.5,-78.0,12:00:00,1681056000.0
5673.9556,18.394653,1.6511567,254.13713,50000.0,36.5,-77.75,12:00:00,1681056000.0
5673.7354,16.394653,2.4511566,253.57712,50000.0,36.5,-77.5,12:00:00,1681056000.0
4958.7495,10.836304,-8.001992,254.77539,55000.0,37.5,-81.5,12:00:00,1681056000.0
4957.1655,11.336304,-7.991992,254.78539,55000.0,37.5,-81.25,12:00:00,1681056000.0
4955.5815,11.556303,-8.001992,254.81538,55000.0,37.5,-81.0,12:00:00,1681056000.0
4954.03,11.746304,-7.961992,254.82538,55000.0,37.5,-80.75,12:00:00,1681056000.0
4952.526,11.566303,-7.801992,254.82538,55000.0,37.5,-80.5,12:00:00,1681056000.0
4951.358,11.486303,-7.4819922,254.83539,55000.0,37.5,-80.25,12:00:00,1681056000.0
4950.2695,11.646303,-7.001992,254.88539,55000.0,37.5,-80.0,12:00:00,1681056000.0
4949.1177,11.956304,-6.511992,254.94539,55000.0,37.5,-79.75,12:00:00,1681056000.0
4948.1416,12.206304,-5.801992,255.1054,55000.0,37.5,-79.5,12:00:00,1681056000.0
4947.278,12.506304,-5.141992,255.25539,55000.0,37.5,-79.25,12:00:00,1681056000.0
4946.4775,12.8263035,-4.631992,255.43538,55000.0,37.5,-79.0,12:00:00,1681056000.0
4945.7256,13.116303,-4.251992,255.6054,55000.0,37.5,-78.75,12:00:00,1681056000.0
4944.8296,13.626304,-4.051992,255.78539,55000.0,37.5,-78.5,12:00:00,1681056000.0
4943.694,14.256304,-3.961992,255.96538,55000.0,37.5,-78.25,12:00:00,1681056000.0
4942.4937,14.886303,-3.971992,256.1154,55000.0,37.5,-78.0,12:00:00,1681056000.0
4941.4697,15.206304,-3.971992,256.22537,55000.0,37.5,-77.75,12:00:00,1681056000.0
4940.8296,15.236303,-3.701992,256.3354,55000.0,37.5,-77.5,12:00:00,1681056000.0
4961.022,11.5363035,-8.061992,255.39539,55000.0,37.25,-81.5,12:00:00,1681056000.0
4959.4697,11.606303,-8.211992,255.34538,55000.0,37.25,-81.25,12:00:00,1681056000.0
4958.19,11.506304,-8.041992,255.28539,55000.0,37.25,-81.0,12:00:00,1681056000.0
4956.7817,11.366303,-7.631992,255.24539,55000.0,37.25,-80.75,12:00:00,1681056000.0
4955.774,11.466304,-6.691992,255.30539,55000.0,37.25,-80.5,12:00:00,1681056000.0
4954.7817,11.716304,-6.091992,255.41539,55000.0,37.25,-80.25,12:00:00,1681056000.0
4953.7256,12.006304,-5.541992,255.55539,55000.0,37.25,-80.0,12:00:00,1681056000.0
4952.862,12.156303,-4.851992,255.68538,55000.0,37.25,-79.75,12:00:00,1681056000.0
4951.9497,12.586304,-4.301992,255.88539,55000.0,37.25,-79.5,12:00:00,1681056000.0
4950.9897,12.976303,-3.8019922,256.0854,55000.0,37.25,-79.25,12:00:00,1681056000.0
4949.9976,13.486303,-3.421992,256.29538,55000.0,37.25,-79.0,12:00:00,1681056000.0
4948.9736,14.056303,-3.171992,256.50537,55000.0,37.25,-78.75,12:00:00,1681056000.0
4947.902,14.596303,-2.981992,256.7154,55000.0,37.25,-78.5,12:00:00,1681056000.0
4947.006,14.976303,-2.7619922,256.88538,55000.0,37.25,-78.25,12:00:00,1681056000.0
4946.3657,15.166304,-2.441992,257.01538,55000.0,37.25,-78.0,12:00:00,1681056000.0
4945.9976,15.066303,-1.8919921,257.1154,55000.0,37.25,-77.75,12:00:00,1681056000.0
4945.7256,15.136303,-1.0819921,257.29538,55000.0,37.25,-77.5,12:00:00,1681056000.0
4963.4536,12.066303,-7.681992,256.1554,55000.0,37.0,-81.5,12:00:00,1681056000.0
4962.11,11.996304,-7.411992,256.1254,55000.0,37.0,-81.25,12:00:00,1681056000.0
4960.926,11.896303,-7.001992,256.1154,55000.0,37.0,-81.0,12:00:00,1681056000.0
4959.902,11.806303,-6.451992,256.1154,55000.0,37.0,-80.75,12:00:00,1681056000.0
4958.8936,11.866303,-5.561992,256.22537,55000.0,37.0,-80.5,12:00:00,1681056000.0
4958.0938,11.966304,-4.751992,256.2754,55000.0,37.0,-80.25,12:00:00,1681056000.0
4957.1016,12.456304,-4.001992,256.4054,55000.0,37.0,-80.0,12:00:00,1681056000.0
4956.126,12.926304,-3.2819922,256.5954,55000.0,37.0,-79.75,12:00:00,1681056000.0
4955.2295,13.466304,-2.681992,256.8354,55000.0,37.0,-79.5,12:00:00,1681056000.0
4954.2856,14.016303,-2.2219923,257.0954,55000.0,37.0,-79.25,12:00:00,1681056000.0
4953.358,14.426304,-1.8819921,257.32538,55000.0,37.0,-79.0,12:00:00,1681056000.0
4952.606,14.656303,-1.5519922,257.54538,55000.0,37.0,-78.75,12:00:00,1681056000.0
4952.0938,14.756304,-1.3519921,257.63538,55000.0,37.0,-78.5,12:00:00,1681056000.0
4951.5337,14.626304,-0.9719922,257.67538,55000.0,37.0,-78.25,12:00:00,1681056000.0
4951.086,14.436303,-0.3819922,257.70538,55000.0,37.0,-78.0,12:00:00,1681056000.0
4950.606,14.516303,0.22800781,257.8754,55000.0,37.0,-77.75,12:00:00,1681056000.0
4949.918,14.976303,0.3980078,258.1154,55000.0,37.0,-77.5,12:00:00,1681056000.0
4966.718,12.136304,-7.181992,257.0854,55000.0,36.75,-81.5,12:00:00,1681056000.0
4965.3735,12.056303,-6.641992,257.03537,55000.0,36.75,-81.25,12:00:00,1681056000.0
4964.51,11.846303,-5.921992,257.01538,55000.0,36.75,-81.0,12:00:00,1681056000.0
4963.566,11.736303,-4.9819922,256.9954,55000.0,36.75,-80.75,12:00:00,1681056000.0
4962.814,11.986303,-3.891992,257.01538,55000.0,36.75,-80.5,12:00:00,1681056000.0
4961.694,12.616303,-3.131992,257.16537,55000.0,36.75,-80.25,12:00:00,1681056000.0
4960.718,13.026303,-2.5119922,257.32538,55000.0,36.75,-80.0,12:00:00,1681056000.0
4959.758,13.466304,-2.1019921,257.53537,55000.0,36.75,-79.75,12:00:00,1681056000.0
4958.942,13.716304,-1.8619921,257.7154,55000.0,36.75,-79.5,12:00:00,1681056000.0
4958.2217,13.896303,-1.5819921,257.8754,55000.0,36.75,-79.25,12:00:00,1681056000.0
4957.63,13.986303,-1.3619921,257.9654,55000.0,36.75,-79.0,12:00:00,1681056000.0
4957.0376,13.906303,-1.2019922,257.94537,55000.0,36.75,-78.75,12:00:00,1681056000.0
4956.398,13.616303,-1.0019921,257.94537,55000.0,36.75,-78.5,12:00:00,1681056000.0
4955.774,13.356303,-0.40199217,258.0654,55000.0,36.75,-78.25,12:00:00,1681056000.0
4955.2295,13.736303,-0.0019921875,258.4054,55000.0,36.75,-78.0,12:00:00,1681056000.0
4954.5415,14.516303,-0.2619922,258.6854,55000.0,36.75,-77.75,12:00:00,1681056000.0
4953.8696,14.976303,-0.7319922,258.75537,55000.0,36.75,-77.5,12:00:00,1681056000.0
4969.8696,11.446303,-6.491992,257.7454,55000.0,36.5,-81.5,12:00:00,1681056000.0
4969.406,11.256304,-5.531992,257.6254,55000.0,36.5,-81.25,12:00:00,1681056000.0
4968.606,11.406303,-4.581992,257.6454,55000.0,36.5,-81.0,12:00:00,1681056000.0
4967.71,11.776303,-3.8119922,257.6854,55000.0,36.5,-80.75,12:00:00,1681056000.0
4966.5576,12.186303,-3.2819922,257.75537,55000.0,36.5,-80.5,12:00:00,1681056000.0
4965.3096,12.646303,-3.0519922,257.9054,55000.0,36.5,-80.25,12:00:00,1681056000.0
4964.398,12.846303,-2.881992,258.04538,55000.0,36.5,-80.0,12:00:00,1681056000.0
4963.5176,12.946303,-2.641992,258.17538,55000.0,36.5,-79.75,12:00:00,1681056000.0
4962.7656,12.926304,-2.3519921,258.25537,55000.0,36.5,-79.5,12:00:00,1681056000.0
4962.0137,12.916304,-2.141992,258.3354,55000.0,36.5,-79.25,12:00:00,1681056000.0
4961.134,12.876304,-2.0119922,258.35538,55000.0,36.5,-79.0,12:00:00,1681056000.0
4960.3335,12.696303,-1.8219922,258.3454,55000.0,36.5,-78.75,12:00:00,1681056000.0
4959.71,12.616303,-1.4019922,258.5654,55000.0,36.5,-78.5,12:00:00,1681056000.0
4959.134,12.866303,-1.3819921,258.9354,55000.0,36.5,-78.25,12:00:00,1681056000.0
4958.446,13.796304,-1.5219922,259.0954,55000.0,36.5,-78.0,12:00:00,1681056000.0
4957.774,14.236303,-1.0719922,259.07538,55000.0,36.5,-77.75,12:00:00,1681056000.0
4958.046,14.236303,-0.15199219,259.07538,55000.0,36.5,-77.5,12:00:00,1681056000.0
4303.3364,4.7657347,-7.667922,259.60477,60000.0,37.5,-81.5,12:00:00,1681056000.0
4301.9443,5.0357347,-7.647922,259.54477,60000.0,37.5,-81.25,12:00:00,1681056000.0
4300.584,5.395735,-7.5179224,259.52475,60000.0,37.5,-81.0,12:00:00,1681056000.0
4299.1763,5.8257346,-7.257922,259.51477,60000.0,37.5,-80.75,12:00:00,1681056000.0
4297.56,6.4457345,-6.967922,259.60477,60000.0,37.5,-80.5,12:00:00,1681056000.0
4296.1523,6.9557347,-6.817922,259.72476,60000.0,37.5,-80.25,12:00:00,1681056000.0
4294.744,7.4957347,-6.667922,259.84476,60000.0,37.5,-80.0,12:00:00,1681056000.0
4293.272,7.9657345,-6.737922,259.95477,60000.0,37.5,-79.75,12:00:00,1681056000.0
4291.8804,8.365735,-6.817922,260.03476,60000.0,37.5,-79.5,12:00:00,1681056000.0
4290.6963,8.525735,-6.8479223,260.08475,60000.0,37.5,-79.25,12:00:00,1681056000.0
4289.56,8.765735,-6.7679224,260.16476,60000.0,37.5,-79.0,12:00:00,1681056000.0
4288.456,9.055735,-6.837922,260.27475,60000.0,37.5,-78.75,12:00:00,1681056000.0
4287.224,9.445735,-6.947922,260.39474,60000.0,37.5,-78.5,12:00:00,1681056000.0
4285.768,9.895735,-7.197922,260.46475,60000.0,37.5,-78.25,12:00:00,1681056000.0
4284.3604,10.105735,-7.457922,260.48477,60000.0,37.5,-78.0,12:00:00,1681056000.0
4283.224,10.105735,-7.457922,260.49475,60000.0,37.5,-77.75,12:00:00,1681056000.0
4282.2964,10.135735,-7.2479224,260.58475,60000.0,37.5,-77.5,12:00:00,1681056000.0
4304.6484,4.9757347,-6.8079224,259.92477,60000.0,37.25,-81.5,12:00:00,1681056000.0
4303.2563,5.3457346,-6.587922,259.92477,60000.0,37.25,-81.25,12:00:00,1681056000.0
4301.992,5.8057346,-6.467922,259.96475,60000.0,37.25,-81.0,12:00:00,1681056000.0
4300.4404,6.375735,-6.3479223,260.09476,60000.0,37.25,-80.75,12:00:00,1681056000.0
4299.24,6.915735,-6.277922,260.14474,60000.0,37.25,-80.5,12:00:00,1681056000.0
4297.8804,7.5957346,-6.257922,260.24475,60000.0,37.25,-80.25,12:00:00,1681056000.0
4296.4243,7.895735,-6.377922,260.35477,60000.0,37.25,-80.0,12:00:00,1681056000.0
4295.208,8.235735,-6.447922,260.41476,60000.0,37.25,-79.75,12:00:00,1681056000.0
4293.96,8.395735,-6.4779224,260.49475,60000.0,37.25,-79.5,12:00:00,1681056000.0
4292.728,8.485735,-6.567922,260.50476,60000.0,37.25,-79.25,12:00:00,1681056000.0
4291.432,8.765735,-6.6379223,260.59476,60000.0,37.25,-79.0,12:00:00,1681056000.0
4290.0884,9.125734,-6.7279224,260.66476,60000.0,37.25,-78.75,12:00:00,1681056000.0
4288.7603,9.495734,-6.8479223,260.72476,60000.0,37.25,-78.5,12:00:00,1681056000.0
4287.5923,9.725735,-6.8279223,260.78476,60000.0,37.25,-78.25,12:00:00,1681056000.0
4286.664,9.835734,-6.6379223,260.85477,60000.0,37.25,-78.0,12:00:00,1681056000.0
4285.96,9.905735,-6.2679224,261.00476,60000.0,37.25,-77.75,12:00:00,1681056000.0
4285.144,10.275735,-5.987922,261.20477,60000.0,37.25,-77.5,12:00:00,1681056000.0
4305.576,5.215735,-6.187922,260.46475,60000.0,37.0,-81.5,12:00:00,1681056000.0
4304.264,5.5957346,-6.0379224,260.45477,60000.0,37.0,-81.25,12:00:00,1681056000.0
4302.9204,5.985735,-5.9779224,260.52475,60000.0,37.0,-81.0,12:00:00,1681056000.0
4301.6724,6.4757347,-5.8879223,260.57477,60000.0,37.0,-80.75,12:00:00,1681056000.0
4300.312,6.9957347,-5.987922,260.67477,60000.0,37.0,-80.5,12:00:00,1681056000.0
4299.288,7.295735,-5.9779224,260.73477,60000.0,37.0,-80.25,12:00:00,1681056000.0
4298.04,7.5957346,-5.8479223,260.76477,60000.0,37.0,-80.0,12:00:00,1681056000.0
4296.68,8.015735,-5.917922,260.82477,60000.0,37.0,-79.75,12:00:00,1681056000.0
4295.3843,8.305735,-5.9579225,260.94476,60000.0,37.0,-79.5,12:00:00,1681056000.0
4294.04,8.585734,-5.9779224,261.05475,60000.0,37.0,-79.25,12:00:00,1681056000.0
4292.792,8.895735,-6.047922,261.13477,60000.0,37.0,-79.0,12:00:00,1681056000.0
4291.704,9.165734,-6.067922,261.22476,60000.0,37.0,-78.75,12:00:00,1681056000.0
4290.888,9.325735,-5.9779224,261.34476,60000.0,37.0,-78.5,12:00:00,1681056000.0
4290.104,9.365735,-5.7279224,261.46475,60000.0,37.0,-78.25,12:00:00,1681056000.0
4289.4004,9.565735,-5.357922,261.62476,60000.0,37.0,-78.0,12:00:00,1681056000.0
4288.52,9.9257345,-5.197922,261.77475,60000.0,37.0,-77.75,12:00:00,1681056000.0
4287.432,10.305735,-5.2479224,261.88477,60000.0,37.0,-77.5,12:00:00,1681056000.0
4306.7124,5.835735,-6.007922,261.30475,60000.0,36.75,-81.5,12:00:00,1681056000.0
4305.3203,6.2457347,-5.797922,261.37476,60000.0,36.75,-81.25,12:00:00,1681056000.0
4304.2964,6.645735,-5.647922,261.48477,60000.0,36.75,-81.0,12:00:00,1681056000.0
4303.1284,6.985735,-5.547922,261.53476,60000.0,36.75,-80.75,12:00:00,1681056000.0
4302.2964,7.105735,-5.5179224,261.38477,60000.0,36.75,-80.5,12:00:00,1681056000.0
4300.808,7.6557345,-5.4079223,261.50476,60000.0,36.75,-80.25,12:00:00,1681056000.0
4299.512,8.065735,-5.5379224,261.52475,60000.0,36.75,-80.0,12:00:00,1681056000.0
4298.264,8.335734,-5.567922,261.55475,60000.0,36.75,-79.75,12:00:00,1681056000.0
4297.144,8.565735,-5.397922,261.64474,60000.0,36.75,-79.5,12:00:00,1681056000.0
4296.12,8.805735,-5.297922,261.74475,60000.0,36.75,-79.25,12:00:00,1681056000.0
4295.3364,8.995734,-5.147922,261.81476,60000.0,36.75,-79.0,12:00:00,1681056000.0
4294.616,9.115735,-4.967922,261.91476,60000.0,36.75,-78.75,12:00:00,1681056000.0
4293.912,9.265735,-4.6579223,262.01477,60000.0,36.75,-78.5,12:00:00,1681056000.0
4292.952,9.585734,-4.4279222,262.20477,60000.0,36.75,-78.25,12:00:00,1681056000.0
4291.784,10.025735,-4.4079223,262.35477,60000.0,36.75,-78.0,12:00:00,1681056000.0
4290.6323,10.375734,-4.447922,262.46475,60000.0,36.75,-77.75,12:00:00,1681056000.0
4289.7363,10.545734,-4.0579224,262.61475,60000.0,36.75,-77.5,12:00:00,1681056000.0
4308.2,6.6957345,-5.9779224,262.01477,60000.0,36.5,-81.5,12:00:00,1681056000.0
4307.576,7.1557345,-5.627922,262.14474,60000.0,36.5,-81.25,12:00:00,1681056000.0
4306.5044,7.665735,-5.3479223,262.26477,60000.0,36.5,-81.0,12:00:00,1681056000.0
4305.432,7.915735,-5.1179223,262.22476,60000.0,36.5,-80.75,12:00:00,1681056000.0
4304.12,7.9957347,-4.9279222,262.26477,60000.0,36.5,-80.5,12:00:00,1681056000.0
4302.6963,7.9757347,-4.797922,262.26477,60000.0,36.5,-80.25,12:00:00,1681056000.0
4301.6084,7.9357347,-4.587922,262.23477,60000.0,36.5,-80.0,12:00:00,1681056000.0
4300.5522,7.9757347,-4.4379225,262.27475,60000.0,36.5,-79.75,12:00:00,1681056000.0
4299.64,8.155735,-4.357922,262.30475,60000.0,36.5,-79.5,12:00:00,1681056000.0
4298.8403,8.2157345,-4.3279223,262.27475,60000.0,36.5,-79.25,12:00:00,1681056000.0
4298.0244,8.255734,-4.1579223,262.26477,60000.0,36.5,-79.0,12:00:00,1681056000.0
4297.096,8.515735,-3.8579223,262.34476,60000.0,36.5,-78.75,12:00:00,1681056000.0
4295.928,9.085734,-3.6679223,262.52475,60000.0,36.5,-78.5,12:00:00,1681056000.0
4294.664,9.475735,-3.7579222,262.62476,60000.0,36.5,-78.25,12:00:00,1681056000.0
4293.64,9.665734,-3.5279224,262.76477,60000.0,36.5,-78.0,12:00:00,1681056000.0
4292.8564,9.865735,-3.0779223,262.82477,60000.0,36.5,-77.75,12:00:00,1681056000.0
4292.136,10.855735,-2.6479223,263.31476,60000.0,36.5,-77.5,12:00:00,1681056000.0
3689.6836,1.7846386,-9.088215,263.95996,65000.0,37.5,-81.5,12:00:00,1681056000.0
3688.4678,2.2246387,-9.438215,263.79996,65000.0,37.5,-81.25,12:00:00,1681056000.0
3687.1877,2.7746387,-9.628215,263.73996,65000.0,37.5,-81.0,12:00:00,1681056000.0
