HGT,UWind,VWind,latitude,longitude,forecast_time_hr,forecast_time_unix
855.77405,0.29897004,-7.685776,37.0,-79.75,12,1745769600
854.4341,-0.011029968,-5.3557763,37.0,-79.5,12,1745769600
853.89404,-0.19102997,-6.5857763,37.0,-79.25,12,1745769600
853.29407,0.14897004,-5.935776,37.0,-79.0,12,1745769600
852.2541,0.46897003,-6.515776,37.0,-78.75,12,1745769600
850.79407,0.78897005,-8.005776,37.0,-78.5,12,1745769600
848.79407,1.0889701,-8.6357765,37.0,-78.25,12,1745769600
846.57404,1.4589701,-8.225777,37.0,-78.0,12,1745769600
844.6941,1.48897,-8.965776,37.0,-77.75,12,1745769600
842.4941,2.00897,-9.975777,37.0,-77.5,12,1745769600
866.89404,-1.69103,-4.4157763,37.25,-81.5,12,1745769600
864.47406,-0.33102998,-4.3257766,37.25,-81.25,12,1745769600
862.85406,-0.34102997,-4.8157763,37.25,-81.0,12,1745769600
861.59406,1.29897,-4.0757766,37.25,-80.75,12,1745769600
859.57404,0.74897003,-3.6457763,37.25,-80.5,12,1745769600
859.4341,0.83897,-4.9457765,37.25,-80.25,12,1745769600
858.29407,1.41897,-5.3157763,37.25,-80.0,12,1745769600
856.8741,1.1889701,-6.7157764,37.25,-79.75,12,1745769600
854.8741,0.60897005,-3.6357763,37.25,-79.5,12,1745769600
853.9341,1.0789701,-7.0657763,37.25,-79.25,12,1745769600
852.7341,1.12897,-4.955776,37.25,-79.0,12,1745769600
851.7341,1.0689701,-6.185776,37.25,-78.75,12,1745769600
850.6141,1.54897,-7.6457763,37.25,-78.5,12,1745769600
848.57404,1.85897,-9.075776,37.25,-78.25,12,1745769600
846.2541,2.08897,-7.9657764,37.25,-78.0,12,1745769600
844.3141,2.33897,-9.265777,37.25,-77.75,12,1745769600
841.91406,2.97897,-10.565777,37.25,-77.5,12,1745769600
868.83405,-3.3510299,-5.5057764,37.5,-81.5,12,1745769600
866.97406,-2.30103,-5.5857763,37.5,-81.25,12,1745769600
865.71405,-0.78102994,-5.0457764,37.5,-81.0,12,1745769600
864.27405,0.37897003,-4.3457766,37.5,-80.75,12,1745769600
862.6141,1.34897,-3.2757764,37.5,-80.5,12,1745769600
859.89404,2.25897,-4.8857765,37.5,-80.25,12,1745769600
858.03406,1.75897,-4.1757765,37.5,-80.0,12,1745769600
856.7341,0.86897004,-5.1557765,37.5,-79.75,12,1745769600
854.4941,1.1989701,-5.0957766,37.5,-79.5,12,1745769600
851.9941,2.30897,-7.4057765,37.5,-79.25,12,1745769600
851.41406,0.70897,-3.9557765,37.5,-79.0,12,1745769600
850.97406,0.92897004,-6.5957766,37.5,-78.75,12,1745769600
849.6141,1.60897,-8.625776,37.5,-78.5,12,1745769600
847.71405,2.23897,-9.775776,37.5,-78.25,12,1745769600
845.5541,2.72897,-8.795776,37.5,-78.0,12,1745769600
843.39404,3.42897,-10.495776,37.5,-77.75,12,1745769600
840.59406,4.13897,-11.825776,37.5,-77.5,12,1745769600
1086.2003,0.30029786,-1.4940723,36.5,-81.5,12,1745769600
1087.2803,0.030297851,-3.6740723,36.5,-81.25,12,1745769600
1087.7003,0.20029785,-5.854072,36.5,-81.0,12,1745769600
1087.3403,-0.24970216,-5.8040724,36.5,-80.75,12,1745769600
1086.4603,-0.50970215,-4.4340725,36.5,-80.5,12,1745769600
1085.2404,-1.0997021,-4.3040724,36.5,-80.25,12,1745769600
1084.0203,-1.6597022,-5.894072,36.5,-80.0,12,1745769600
1082.6803,-1.5197022,-6.6540723,36.5,-79.75,12,1745769600
1080.9603,-1.5197022,-5.874072,36.5,-79.5,12,1745769600
1079.5803,-1.6397022,-6.734072,36.5,-79.25,12,1745769600
1078.6603,-1.4797021,-6.814072,36.5,-79.0,12,1745769600
1077.0803,-1.0897021,-7.254072,36.5,-78.75,12,1745769600
1075.1803,-1.3897022,-8.794072,36.5,-78.5,12,1745769600
1073.2404,-0.8497021,-8.014072,36.5,-78.25,12,1745769600
1071.6204,-0.31970215,-9.194073,36.5,-78.0,12,1745769600
1069.4403,0.17029785,-9.474072,36.5,-77.75,12,1745769600
1067.4803,0.5902979,-9.674072,36.5,-77.5,12,1745769600
1090.7003,0.20029785,-2.7340722,36.75,-81.5,12,1745769600
1090.0603,0.30029786,-4.104072,36.75,-81.25,12,1745769600
1088.7404,0.88029784,-6.314072,36.75,-81.0,12,1745769600
1087.1403,0.35029784,-6.544072,36.75,-80.75,12,1745769600
1086.3804,-0.40970215,-6.104072,36.75,-80.5,12,1745769600
1085.6403,-0.45970213,-4.4040723,36.75,-80.25,12,1745769600
1083.8804,-0.81970215,-5.9940724,36.75,-80.0,12,1745769600
1081.9203,-1.0597022,-7.374072,36.75,-79.75,12,1745769600
1080.5004,-1.0897021,-6.064072,36.75,-79.5,12,1745769600
1079.6603,-0.89970213,-6.7640724,36.75,-79.25,12,1745769600
1078.9203,-0.80970216,-6.794072,36.75,-79.0,12,1745769600
1078.0603,-0.22970214,-7.2040725,36.75,-78.75,12,1745769600
1075.5803,-0.08970215,-8.624072,36.75,-78.5,12,1745769600
1073.3804,-0.019702148,-8.214072,36.75,-78.25,12,1745769600
1071.5004,0.33029786,-8.954072,36.75,-78.0,12,1745769600
1069.5603,0.7802979,-9.294072,36.75,-77.75,12,1745769600
1067.4403,1.2102978,-9.774073,36.75,-77.5,12,1745769600
1091.4203,-0.40970215,-3.4140723,37.0,-81.5,12,1745769600
1090.4203,0.54029787,-5.2840724,37.0,-81.25,12,1745769600
1088.9603,1.2202978,-6.354072,37.0,-81.0,12,1745769600
1087.3203,0.42029786,-5.144072,37.0,-80.75,12,1745769600
1086.8203,0.5302979,-5.7640724,37.0,-80.5,12,1745769600
1085.4803,0.51029783,-5.2840724,37.0,-80.25,12,1745769600
1083.9403,0.26029786,-6.1940722,37.0,-80.0,12,1745769600
1082.1603,0.36029786,-7.5140724,37.0,-79.75,12,1745769600
1080.6003,-0.26970214,-5.354072,37.0,-79.5,12,1745769600
1079.9203,-0.07970215,-6.5740724,37.0,-79.25,12,1745769600
1079.0603,0.13029785,-6.024072,37.0,-79.0,12,1745769600
1078.0203,0.50029784,-6.714072,37.0,-78.75,12,1745769600
1075.9603,0.88029784,-8.244072,37.0,-78.5,12,1745769600
1073.8604,1.0302979,-8.924072,37.0,-78.25,12,1745769600
1071.4603,1.4002979,-8.654072,37.0,-78.0,12,1745769600
1069.5203,1.3802979,-9.344072,37.0,-77.75,12,1745769600
1067.4203,1.8202978,-10.454072,37.0,-77.5,12,1745769600
1093.5403,-2.2597022,-5.1940722,37.25,-81.5,12,1745769600
1091.7003,-0.54970217,-5.9740725,37.25,-81.25,12,1745769600
1089.7603,-0.33970216,-5.6540723,37.25,-81.0,12,1745769600
1088.1003,1.2102978,-4.6940722,37.25,-80.75,12,1745769600
1086.7003,0.6502979,-4.124072,37.25,-80.5,12,1745769600
1086.1803,0.9002979,-5.2640724,37.25,-80.25,12,1745769600
1084.7603,1.6502979,-5.504072,37.25,-80.0,12,1745769600
1082.4803,1.1302979,-6.7640724,37.25,-79.75,12,1745769600
1080.7003,0.32029784,-4.0540724,37.25,-79.5,12,1745769600
1079.6803,1.1902978,-7.4240723,37.25,-79.25,12,1745769600
1078.0004,1.0102979,-5.374072,37.25,-79.0,12,1745769600
1077.1003,0.9702979,-6.6940722,37.25,-78.75,12,1745769600
1075.9203,1.3202978,-8.244072,37.25,-78.5,12,1745769600
1073.9603,1.8402978,-9.454072,37.25,-78.25,12,1745769600
1071.2803,2.060298,-8.494072,37.25,-78.0,12,1745769600
1069.4003,2.090298,-9.744072,37.25,-77.75,12,1745769600
1067.2603,2.850298,-10.914072,37.25,-77.5,12,1745769600
1094.4203,-3.609702,-5.5740724,37.5,-81.5,12,1745769600
1092.9603,-2.7897022,-6.1940722,37.5,-81.25,12,1745769600
1091.7404,-1.1097021,-5.9240723,37.5,-81.0,12,1745769600
1090.4603,0.22029786,-4.874072,37.5,-80.75,12,1745769600
1089.0004,1.5302979,-4.1340723,37.5,-80.5,12,1745769600
1086.1803,2.2902977,-5.8440723,37.5,-80.25,12,1745769600
1084.0803,1.9402978,-4.9540725,37.5,-80.0,12,1745769600
1082.3804,0.67029786,-5.834072,37.5,-79.75,12,1745769600
1080.7203,1.0002979,-5.984072,37.5,-79.5,12,1745769600
1078.4803,2.130298,-7.8640723,37.5,-79.25,12,1745769600
1077.5603,0.62029785,-4.854072,37.5,-79.0,12,1745769600
1076.8403,0.99029785,-7.234072,37.5,-78.75,12,1745769600
1075.4603,1.6002978,-9.024073,37.5,-78.5,12,1745769600
1073.2603,2.1902978,-10.004072,37.5,-78.25,12,1745769600
1071.0403,2.570298,-9.344072,37.5,-78.0,12,1745769600
1068.9003,3.3002977,-10.864072,37.5,-77.75,12,1745769600
1066.0603,4.080298,-12.014072,37.5,-77.5,12,1745769600
1562.1016,0.61259764,-1.6442237,36.5,-81.5,12,1745769600
1561.2216,0.5225977,-4.1942234,36.5,-81.25,12,1745769600
1559.6416,0.31259766,-6.0142236,36.5,-81.0,12,1745769600
1558.7015,-0.45740235,-6.254224,36.5,-80.75,12,1745769600
1557.7015,-0.46740234,-5.0542235,36.5,-80.5,12,1745769600
1555.4415,-0.7974023,-5.3042235,36.5,-80.25,12,1745769600
1553.4016,-1.7674023,-7.064224,36.5,-80.0,12,1745769600
1551.4016,-1.8074024,-8.584224,36.5,-79.75,12,1745769600
1549.3816,-1.8374023,-8.794224,36.5,-79.5,12,1745769600
1547.4816,-1.3074024,-9.434223,36.5,-79.25,12,1745769600
1546.0815,-1.0874023,-10.024223,36.5,-79.0,12,1745769600
1544.3015,-0.71740234,-11.004224,36.5,-78.75,12,1745769600
1542.5216,-0.77740234,-12.084224,36.5,-78.5,12,1745769600
1540.5815,-0.06740234,-11.904223,36.5,-78.25,12,1745769600
1538.7816,0.67259765,-12.684223,36.5,-78.0,12,1745769600
1536.7816,1.4125977,-13.224224,36.5,-77.75,12,1745769600
1534.8616,1.9925977,-13.344224,36.5,-77.5,12,1745769600
1561.9816,-0.40740234,-3.0742235,36.75,-81.5,12,1745769600
1560.5216,0.27259767,-4.8242235,36.75,-81.25,12,1745769600
1558.4215,0.27259767,-6.5942235,36.75,-81.0,12,1745769600
1557.4215,-0.047402345,-6.8042235,36.75,-80.75,12,1745769600
1556.7616,-0.74740237,-6.3342237,36.75,-80.5,12,1745769600
1556.2015,-0.65740234,-5.254224,36.75,-80.25,12,1745769600
1553.4215,-0.89740235,-7.0942235,36.75,-80.0,12,1745769600
1550.7416,-1.6074023,-8.754224,36.75,-79.75,12,1745769600
1548.9016,-1.5074023,-8.584224,36.75,-79.5,12,1745769600
1547.4215,-0.81740236,-8.714224,36.75,-79.25,12,1745769600
1546.2416,-0.45740235,-9.264224,36.75,-79.0,12,1745769600
1545.0415,-0.077402346,-10.044224,36.75,-78.75,12,1745769600
1542.7616,0.07259765,-11.734223,36.75,-78.5,12,1745769600
1540.3816,0.27259767,-11.784224,36.75,-78.25,12,1745769600
1538.0016,0.87259763,-12.874224,36.75,-78.0,12,1745769600
1535.5016,1.3925977,-13.044224,36.75,-77.75,12,1745769600
1533.1016,1.7325977,-13.124224,36.75,-77.5,12,1745769600
1560.3215,-1.4374024,-4.9442234,37.0,-81.5,12,1745769600
1559.8616,0.092597656,-6.0542235,37.0,-81.25,12,1745769600
1558.0815,0.45259765,-6.8642235,37.0,-81.0,12,1745769600
1556.1616,0.07259765,-6.7442236,37.0,-80.75,12,1745769600
1555.3416,-0.29740235,-6.4542236,37.0,-80.5,12,1745769600
1554.9215,0.0025976563,-5.6542234,37.0,-80.25,12,1745769600
1552.9016,0.08259766,-7.2042236,37.0,-80.0,12,1745769600
1550.3215,-1.0274024,-8.6142235,37.0,-79.75,12,1745769600
1548.1616,-1.3374023,-7.8842235,37.0,-79.5,12,1745769600
1546.5615,-0.34740233,-8.414224,37.0,-79.25,12,1745769600
1545.0615,-0.077402346,-8.3642235,37.0,-79.0,12,1745769600
1543.8215,0.07259765,-8.714224,37.0,-78.75,12,1745769600
1541.2015,0.42259765,-11.394223,37.0,-78.5,12,1745769600
1538.5815,0.5125977,-11.674224,37.0,-78.25,12,1745769600
1535.8616,0.92259765,-12.534224,37.0,-78.0,12,1745769600
1533.4615,1.1725976,-12.454224,37.0,-77.75,12,1745769600
1531.4415,1.6325977,-12.274223,37.0,-77.5,12,1745769600
1560.9016,-2.7774024,-5.714224,37.25,-81.5,12,1745769600
1560.0216,-0.96740234,-6.2642236,37.25,-81.25,12,1745769600
1557.6216,-0.45740235,-6.7042236,37.25,-81.0,12,1745769600
1555.3816,0.14259766,-7.3042235,37.25,-80.75,12,1745769600
1554.9816,0.22259766,-5.7842236,37.25,-80.5,12,1745769600
1553.8215,0.66259766,-5.984224,37.25,-80.25,12,1745769600
1551.9615,1.1525977,-6.774224,37.25,-80.0,12,1745769600
1548.5615,-0.38740236,-8.784224,37.25,-79.75,12,1745769600
1546.8015,-1.0374024,-7.8942237,37.25,-79.5,12,1745769600
1545.4415,0.7025977,-9.174224,37.25,-79.25,12,1745769600
1542.8616,0.16259766,-8.764224,37.25,-79.0,12,1745769600
1542.0615,0.39259765,-9.234223,37.25,-78.75,12,1745769600
1540.6616,0.6325977,-10.434223,37.25,-78.5,12,1745769600
1538.8616,1.4825977,-10.784224,37.25,-78.25,12,1745769600
1535.5615,1.6325977,-11.3242235,37.25,-78.0,12,1745769600
1533.7416,1.6825976,-11.244224,37.25,-77.75,12,1745769600
1531.9816,2.5925977,-11.624224,37.25,-77.5,12,1745769600
1560.2416,-3.8674023,-6.3442235,37.5,-81.5,12,1745769600
1559.2416,-3.1074023,-6.6842237,37.5,-81.25,12,1745769600
1558.0016,-1.7774024,-6.8642235,37.5,-81.0,12,1745769600
1556.9215,-0.47740233,-6.2642236,37.5,-80.75,12,1745769600
1555.6216,1.3525977,-6.0342236,37.5,-80.5,12,1745769600
1552.8015,1.6225977,-7.1442237,37.5,-80.25,12,1745769600
1550.3616,1.4625976,-7.4442234,37.5,-80.0,12,1745769600
1547.8816,-0.18740234,-8.214224,37.5,-79.75,12,1745769600
1547.3015,0.30259764,-8.154223,37.5,-79.5,12,1745769600
1545.6216,1.3925977,-8.944223,37.5,-79.25,12,1745769600
1543.9615,0.18259765,-7.4742236,37.5,-79.0,12,1745769600
1542.7416,0.87259763,-8.784224,37.5,-78.75,12,1745769600
1541.3816,1.2325977,-10.454224,37.5,-78.5,12,1745769600
1538.6616,1.6025977,-11.544224,37.5,-78.25,12,1745769600
1536.1616,2.0025976,-11.144223,37.5,-78.0,12,1745769600
1534.0815,2.8925977,-11.884224,37.5,-77.75,12,1745769600
1531.2216,3.6525977,-13.034224,37.5,-77.5,12,1745769600
2060.6328,1.0390649,-5.36017,36.5,-81.5,12,1745769600
2059.5127,1.5090649,-6.90017,36.5,-81.25,12,1745769600
2057.8728,1.6090649,-7.6201696,36.5,-81.0,12,1745769600
2056.5127,1.3890649,-7.88017,36.5,-80.75,12,1745769600
2054.9329,1.079065,-7.98017,36.5,-80.5,12,1745769600
2053.0327,1.469065,-8.14017,36.5,-80.25,12,1745769600
2051.1528,1.729065,-8.76017,36.5,-80.0,12,1745769600
2049.4128,2.139065,-9.2801695,36.5,-79.75,12,1745769600
2047.4928,2.709065,-9.570169,36.5,-79.5,12,1745769600
2045.6328,3.489065,-9.84017,36.5,-79.25,12,1745769600
2043.8728,4.139065,-10.10017,36.5,-79.0,12,1745769600
2041.8328,4.6790648,-10.20017,36.5,-78.75,12,1745769600
2039.6929,5.169065,-10.360169,36.5,-78.5,12,1745769600
2037.5728,5.759065,-10.46017,36.5,-78.25,12,1745769600
2035.6128,6.399065,-10.45017,36.5,-78.0,12,1745769600
2033.5328,7.009065,-10.59017,36.5,-77.75,12,1745769600
2031.4528,7.499065,-10.75017,36.5,-77.5,12,1745769600
2060.213,0.78906494,-6.1601696,36.75,-81.5,12,1745769600
2058.473,1.059065,-6.61017,36.75,-81.25,12,1745769600
2056.8127,1.099065,-7.2501698,36.75,-81.0,12,1745769600
2055.4128,1.0290649,-7.96017,36.75,-80.75,12,1745769600
2054.5327,0.72906494,-8.440169,36.75,-80.5,12,1745769600
2052.8728,0.85906494,-8.54017,36.75,-80.25,12,1745769600
2050.7927,1.479065,-8.980169,36.75,-80.0,12,1745769600
2048.8528,2.0790648,-9.42017,36.75,-79.75,12,1745769600
2047.0328,2.679065,-9.51017,36.75,-79.5,12,1745769600
2045.2728,3.279065,-9.45017,36.75,-79.25,12,1745769600
2043.4528,3.449065,-9.72017,36.75,-79.0,12,1745769600
2041.4528,3.629065,-10.20017,36.75,-78.75,12,1745769600
2038.9128,3.909065,-10.92017,36.75,-78.5,12,1745769600
2036.1729,4.4290648,-11.39017,36.75,-78.25,12,1745769600
2033.4528,4.999065,-11.87017,36.75,-78.0,12,1745769600
2030.9329,5.489065,-12.39017,36.75,-77.75,12,1745769600
2028.4128,5.919065,-12.72017,36.75,-77.5,12,1745769600
2058.8928,0.72906494,-6.1801696,37.0,-81.5,12,1745769600
2057.6328,0.84906495,-6.86017,37.0,-81.25,12,1745769600
2056.2727,0.78906494,-7.48017,37.0,-81.0,12,1745769600
2054.973,0.8690649,-7.84017,37.0,-80.75,12,1745769600
2053.6128,0.96906495,-8.17017,37.0,-80.5,12,1745769600
2052.1929,0.89906496,-8.5301695,37.0,-80.25,12,1745769600
2050.2727,0.95906496,-9.14017,37.0,-80.0,12,1745769600
2048.0928,1.0190649,-9.79017,37.0,-79.75,12,1745769600
2045.6528,1.469065,-10.150169,37.0,-79.5,12,1745769600
2042.9528,1.729065,-11.13017,37.0,-79.25,12,1745769600
2040.6729,1.6590649,-12.060169,37.0,-79.0,12,1745769600
2038.2728,1.5290649,-13.230169,37.0,-78.75,12,1745769600
2035.7528,1.979065,-14.20017,37.0,-78.5,12,1745769600
2032.6328,2.669065,-14.860169,37.0,-78.25,12,1745769600
2029.5328,3.459065,-15.570169,37.0,-78.0,12,1745769600
2026.5328,4.389065,-16.26017,37.0,-77.75,12,1745769600
2023.4329,5.049065,-16.78017,37.0,-77.5,12,1745769600
2057.5127,-0.20093507,-7.0301695,37.25,-81.5,12,1745769600
2056.213,0.34906495,-7.84017,37.25,-81.25,12,1745769600
2054.733,0.71906495,-8.49017,37.25,-81.0,12,1745769600
2053.3328,0.8190649,-8.97017,37.25,-80.75,12,1745769600
2051.8127,0.60906494,-9.60017,37.25,-80.5,12,1745769600
2049.7727,0.37906495,-10.37017,37.25,-80.25,12,1745769600
2047.6729,0.03906494,-11.320169,37.25,-80.0,12,1745769600
2045.3528,-0.070935056,-11.940169,37.25,-79.75,12,1745769600
2042.5928,-0.10093506,-12.770169,37.25,-79.5,12,1745769600
2040.0529,0.24906494,-13.900169,37.25,-79.25,12,1745769600
2037.5928,0.65906495,-14.440169,37.25,-79.0,12,1745769600
2035.4728,0.45906493,-15.64017,37.25,-78.75,12,1745769600
2033.0328,0.85906494,-16.64017,37.25,-78.5,12,1745769600
2030.4128,1.6590649,-17.00017,37.25,-78.25,12,1745769600
2027.4528,2.7990649,-17.210169,37.25,-78.0,12,1745769600
2024.6128,3.3090649,-17.60017,37.25,-77.75,12,1745769600
2021.7328,3.8090649,-18.01017,37.25,-77.5,12,1745769600
2056.8328,-0.5009351,-6.7901697,37.5,-81.5,12,1745769600
2055.733,-0.27093506,-7.5401697,37.5,-81.25,12,1745769600
2054.0327,-0.41093504,-8.66017,37.5,-81.0,12,1745769600
2052.233,-0.51093507,-9.99017,37.5,-80.75,12,1745769600
2050.0728,-0.40093505,-11.230169,37.5,-80.5,12,1745769600
2047.6328,-0.05093506,-12.01017,37.5,-80.25,12,1745769600
2045.5328,-0.20093507,-12.74017,37.5,-80.0,12,1745769600
2043.2528,-0.65093505,-13.35017,37.5,-79.75,12,1745769600
2041.0529,-1.2609351,-14.150169,37.5,-79.5,12,1745769600
2039.4528,-0.25093505,-14.440169,37.5,-79.25,12,1745769600
2036.6528,-0.010935059,-15.190169,37.5,-79.0,12,1745769600
2035.0529,0.42906493,-15.74017,37.5,-78.75,12,1745769600
2033.4128,0.7490649,-16.18017,37.5,-78.5,12,1745769600
2030.7928,1.7390649,-16.33017,37.5,-78.25,12,1745769600
2027.8328,2.659065,-16.880169,37.5,-78.0,12,1745769600
2025.1128,3.269065,-17.300169,37.5,-77.75,12,1745769600
2022.3129,4.329065,-17.35017,37.5,-77.5,12,1745769600
2590.1216,3.7295337,-5.2033324,36.5,-81.5,12,1745769600
2588.8015,4.0195336,-5.6433325,36.5,-81.25,12,1745769600
2587.1216,4.3895335,-6.0433326,36.5,-81.0,12,1745769600
2585.7415,4.549534,-6.3533325,36.5,-80.75,12,1745769600
2583.7217,4.9295335,-6.7833323,36.5,-80.5,12,1745769600
2581.7017,5.3495336,-6.9533324,36.5,-80.25,12,1745769600
2579.7615,5.6795335,-7.3633327,36.5,-80.0,12,1745769600
2577.9216,5.9795337,-7.9233327,36.5,-79.75,12,1745769600
2576.0615,6.4995337,-8.3533325,36.5,-79.5,12,1745769600
2574.2217,7.1895337,-8.693333,36.5,-79.25,12,1745769600
2572.3616,7.9395337,-8.963332,36.5,-79.0,12,1745769600
2570.0815,8.779533,-9.053332,36.5,-78.75,12,1745769600
2567.6216,9.629534,-9.063333,36.5,-78.5,12,1745769600
2565.3215,10.359533,-9.123333,36.5,-78.25,12,1745769600
2563.1816,11.139534,-9.113333,36.5,-78.0,12,1745769600
2560.9016,11.829534,-9.123333,36.5,-77.75,12,1745769600
2558.5415,12.419534,-9.083332,36.5,-77.5,12,1745769600
2589.1416,3.6395338,-5.4933324,36.75,-81.5,12,1745769600
2587.3015,3.8295336,-5.8433323,36.75,-81.25,12,1745769600
2585.6616,3.8695338,-6.0633326,36.75,-81.0,12,1745769600
2584.2815,3.7095337,-6.3333325,36.75,-80.75,12,1745769600
2583.0615,3.8095336,-6.8233323,36.75,-80.5,12,1745769600
2581.0015,4.2495337,-7.3633327,36.75,-80.25,12,1745769600
2578.9016,4.8895335,-7.7933326,36.75,-80.0,12,1745769600
2577.0215,5.7095337,-8.153333,36.75,-79.75,12,1745769600
2575.1616,6.279534,-8.493333,36.75,-79.5,12,1745769600
2573.1216,6.8295336,-8.913333,36.75,-79.25,12,1745769600
2570.8015,7.4395337,-9.213332,36.75,-79.0,12,1745769600
2568.1416,8.039534,-9.483333,36.75,-78.75,12,1745769600
2565.2615,8.599534,-9.963332,36.75,-78.5,12,1745769600
2562.4216,9.209534,-10.413333,36.75,-78.25,12,1745769600
2559.6016,9.829534,-10.783333,36.75,-78.0,12,1745769600
2556.9016,10.489533,-11.163333,36.75,-77.75,12,1745769600
2554.0615,11.029533,-11.443333,36.75,-77.5,12,1745769600
2587.8616,3.2195337,-5.2733326,37.0,-81.5,12,1745769600
2586.6016,3.1695337,-5.4233327,37.0,-81.25,12,1745769600
2584.9417,2.9395337,-6.0033326,37.0,-81.0,12,1745769600
2583.4617,3.0095336,-6.6433325,37.0,-80.75,12,1745769600
2581.8015,3.3995337,-7.1733327,37.0,-80.5,12,1745769600
2580.0415,3.9395337,-7.6533327,37.0,-80.25,12,1745769600
2577.8215,4.4395337,-8.123333,37.0,-80.0,12,1745769600
2575.2217,4.8895335,-8.843332,37.0,-79.75,12,1745769600
2572.8015,5.3295336,-9.513332,37.0,-79.5,12,1745769600
2570.3015,5.8695335,-9.983333,37.0,-79.25,12,1745769600
2567.6016,6.2695336,-10.773333,37.0,-79.0,12,1745769600
2564.6216,6.799534,-11.553332,37.0,-78.75,12,1745769600
2561.6616,7.319534,-12.1433325,37.0,-78.5,12,1745769600
2558.6416,7.839534,-12.563333,37.0,-78.25,12,1745769600
2555.5815,8.559534,-12.973332,37.0,-78.0,12,1745769600
2552.5015,9.479534,-13.373333,37.0,-77.75,12,1745769600
2549.3015,10.379534,-13.723332,37.0,-77.5,12,1745769600
2585.7217,2.4395337,-6.3233323,37.25,-81.5,12,1745769600
2584.3816,2.5395336,-6.8933325,37.25,-81.25,12,1745769600
2583.0415,2.8395338,-7.4633327,37.25,-81.0,12,1745769600
2581.6616,3.2095337,-7.8033323,37.25,-80.75,12,1745769600
2580.1816,3.5195336,-8.033333,37.25,-80.5,12,1745769600
2577.6816,3.6195338,-8.833332,37.25,-80.25,12,1745769600
2574.8215,3.7395337,-9.8533325,37.25,-80.0,12,1745769600
2572.1216,4.0795336,-10.663333,37.25,-79.75,12,1745769600
2569.6616,4.6195335,-11.083332,37.25,-79.5,12,1745769600
2567.0415,4.8495336,-11.533333,37.25,-79.25,12,1745769600
2564.6616,5.1695337,-12.123333,37.25,-79.0,12,1745769600
2561.5615,5.6495337,-12.843332,37.25,-78.75,12,1745769600
2558.4617,6.089534,-13.673332,37.25,-78.5,12,1745769600
2555.4814,6.4495335,-14.363333,37.25,-78.25,12,1745769600
2552.4016,7.0795336,-14.943333,37.25,-78.0,12,1745769600
2549.2017,8.029533,-15.533333,37.25,-77.75,12,1745769600
2545.6816,8.999534,-16.113333,37.25,-77.5,12,1745769600
2583.9417,2.0195336,-7.0333323,37.5,-81.5,12,1745769600
2582.7815,2.4795337,-7.3433323,37.5,-81.25,12,1745769600
2581.3015,2.8095336,-7.8133326,37.5,-81.0,12,1745769600
2579.6016,2.9595337,-8.613333,37.5,-80.75,12,1745769600
2577.5215,2.8895338,-9.453333,37.5,-80.5,12,1745769600
2575.3215,2.9695337,-10.093332,37.5,-80.25,12,1745769600
2572.8416,3.0495336,-10.773333,37.5,-80.0,12,1745769600
2570.1416,3.4895337,-11.593332,37.5,-79.75,12,1745769600
2567.4617,3.5895338,-12.183332,37.5,-79.5,12,1745769600
2565.3416,3.7795336,-12.6033325,37.5,-79.25,12,1745769600
2562.6416,4.0595336,-12.803332,37.5,-79.0,12,1745769600
2559.9216,4.3295336,-13.553332,37.5,-78.75,12,1745769600
2557.5415,4.9795337,-14.123333,37.5,-78.5,12,1745769600
2554.9216,5.629534,-14.583332,37.5,-78.25,12,1745769600
2551.9617,6.4995337,-14.933332,37.5,-78.0,12,1745769600
2548.8015,7.6495337,-15.203333,37.5,-77.75,12,1745769600
2545.6216,8.759534,-15.3533325,37.5,-77.5,12,1745769600
3149.8105,5.359224,-4.7629957,36.5,-81.5,12,1745769600
3148.3105,5.5392237,-5.0429955,36.5,-81.25,12,1745769600
3146.6907,5.8192234,-5.412996,36.5,-81.0,12,1745769600
3144.9907,6.2592235,-5.892996,36.5,-80.75,12,1745769600
3142.6106,6.939224,-6.4029956,36.5,-80.5,12,1745769600
3140.5505,7.4592237,-7.0129957,36.5,-80.25,12,1745769600
3138.7507,7.879224,-7.3229957,36.5,-80.0,12,1745769600
3136.9707,8.139224,-7.6129956,36.5,-79.75,12,1745769600
3135.1907,8.339224,-7.952996,36.5,-79.5,12,1745769600
3133.4307,8.649223,-8.222996,36.5,-79.25,12,1745769600
3131.5505,9.189223,-8.492995,36.5,-79.0,12,1745769600
3129.2107,9.929224,-8.862995,36.5,-78.75,12,1745769600
3126.6306,10.759224,-9.202995,36.5,-78.5,12,1745769600
3124.2107,11.589224,-9.512996,36.5,-78.25,12,1745769600
3121.9307,12.509224,-9.762996,36.5,-78.0,12,1745769600
3119.5906,13.399223,-10.042995,36.5,-77.75,12,1745769600
3117.0107,14.219224,-10.212996,36.5,-77.5,12,1745769600
3148.3706,5.0692234,-5.5029955,36.75,-81.5,12,1745769600
3146.3706,5.3492236,-5.952996,36.75,-81.25,12,1745769600
3144.6306,5.5392237,-6.2629957,36.75,-81.0,12,1745769600
3143.1707,5.589224,-6.2729955,36.75,-80.75,12,1745769600
3141.5906,5.7992234,-6.4229956,36.75,-80.5,12,1745769600
3139.5505,6.1392236,-6.7429957,36.75,-80.25,12,1745769600
3137.4507,6.589224,-7.1529956,36.75,-80.0,12,1745769600
